iso3,year,past_ghg_net,ndc_low,ndc_high,ndc35pt_low,ndc35pt_high,ndc30pt_low,ndc30pt_high,nz_year,peak_net_ghg,s2z_pk_low,s2z_pk_high,s2z_ndc30_low,s2z_ndc30_high,s2z_latest,nz_ghg,ndc35_base
LIE,2038,,,,,,,,,,.0799602705142863,.0799602705142863,,,.068988728303923,,
LIE,2039,,,,,,,,,,.0732969146380942,.0732969146380942,,,.0632396676119296,,
LIE,2040,,,,,,,,,,.0666335587619038,.0666335587619038,,,.0574906069199361,,
LIE,2041,,,,,,,,,,.0599702028857134,.0599702028857134,,,.0517415462279427,,
LIE,2042,,,,,,,,,,.053306847009523,.053306847009523,,,.0459924855359475,,
LIE,2043,,,,,,,,,,.0466434911333327,.0466434911333327,,,.040243424843954,,
LIE,2044,,,,,,,,,,.0399801352571423,.0399801352571423,,,.0344943641519606,,
LIE,2045,,,,,,,,,,.0333167793809519,.0333167793809519,,,.0287453034599672,,
LIE,2046,,,,,,,,,,.0266534235047615,.0266534235047615,,,.0229962427679737,,
LIE,2047,,,,,,,,,,.0199900676285711,.0199900676285711,,,.0172471820759803,,
LIE,2048,,,,,,,,,,.0133267117523808,.0133267117523808,,,.0114981213839869,,
LIE,2049,,,,,,,,,,.0066633558761904,.0066633558761904,,,.0057490606919934,,
LIE,2050,,,,,,,,2050,,0,0,,,0,0,
LKA,2011,16.86468,,,,,,,,,,,,,,,
LKA,2012,16.78547,,,,,,,,,,,,,,,
LKA,2013,13.8471,,,,,,,,,,,,,,,
LKA,2014,16.45382,,,,,,,,,,,,,,,
LKA,2015,17.92229,,,,,,,,,,,,,,,
LKA,2016,20.28314,,,,,,,,,,,,,,,
LKA,2017,19.69675,,,,,,,,,,,,,,,
LKA,2018,18.80382,,,,,,,,,,,,,,,
LKA,2019,20.73365,,,,,,,,,,,,,,,
LKA,2020,19.66432,,,,,,,,,,,,,,,
LKA,2021,19.05203,19.05203,19.05203,,,,,,,,,,,19.05203,,
LKA,2022,,,,,,,,,,,,,,18.39506344827601,,
LKA,2023,,,,,,,,,,,,,,17.73809689655172,,
LKA,2024,,,,,,,,,,,,,,17.08113034482767,,
LKA,2025,,,,,,,,,,,,,,16.42416379310362,,
LKA,2026,,,,,,,,,,,,,,15.76719724137934,,
LKA,2027,,,,,,,,,,,,,,15.11023068965528,,
LKA,2028,,,,,,,,,,,,,,14.453264137931,,
LKA,2029,,,,,,,,,,,,,,13.79629758620695,,
LKA,2030,,,,,,,,,,,,,,13.13933103448289,,
LKA,2031,,,,,,,,,,,,,,12.48236448275861,,
LKA,2032,,,,,,,,,,,,,,11.82539793103456,,
LKA,2033,,,,,,,,,,,,,,11.1684313793105,,
LKA,2034,,,,,,,,,,,,,,10.51146482758622,,
LKA,2035,,,,,,,,,,,,,,9.85449827586217,,
LKA,2036,,,,,,,,,,,,,,9.197531724137889,,
LKA,2037,,,,,,,,,,,,,,8.540565172413835,,
LKA,2038,,,,,,,,,,,,,,7.883598620689781,,
LKA,2039,,,,,,,,,,,,,,7.2266320689655,,
LKA,2040,,,,,,,,,,,,,,6.569665517241447,,
LKA,2041,,,,,,,,,,,,,,5.912698965517393,,
LKA,2042,,,,,,,,,,,,,,5.255732413793112,,
LKA,2043,,,,,,,,,,,,,,4.598765862069058,,
LKA,2044,,,,,,,,,,,,,,3.941799310344777,,
LKA,2045,,,,,,,,,,,,,,3.284832758620723,,
LKA,2046,,,,,,,,,,,,,,2.62786620689667,,
LKA,2047,,,,,,,,,,,,,,1.970899655172389,,
LKA,2048,,,,,,,,,,,,,,1.313933103448335,,
LKA,2049,,,,,,,,,,,,,,.6569665517242811,,
LKA,2050,,,,,,,,2050,,,,,,0,0,
LSO,1990,2.1710603,,,,,,,,,,,,,,,
LSO,1991,2.2143712,,,,,,,,,,,,,,,
LSO,1992,2.3700036,,,,,,,,,,,,,,,
LSO,1993,2.3544301,,,,,,,,,,,,,,,
LSO,1994,3.586752,,,,,,,,,,,,,,,
LSO,1995,3.348724,,,,,,,,,,,,,,,
LSO,1996,3.0736843,,,,,,,,,,,,,,,
LSO,1997,2.932545,,,,,,,,,,,,,,,
LSO,1998,2.4264781,,,,,,,,,,,,,,,
LSO,1999,2.9301763,,,,,,,,,,,,,,,
LSO,2000,2.6161974,,,,,,,,,,,,,,,
LSO,2001,3.0932604,,,,,,,,,,,,,,,
LSO,2002,3.3570639,,,,,,,,,,,,,,,
LSO,2003,3.9189152,,,,,,,,,,,,,,,
LSO,2004,4.3546012,,,,,,,,,,,,,,,
LSO,2005,5.031130699999999,,,,,,,,,,,,,,,
LSO,2006,4.9869177,,,,,,,,,,,,,,,
LSO,2007,5.2017459,,,,,,,,,,,,,,,
LSO,2008,5.0781452,,,,,,,,,,,,,,,
LSO,2009,5.288873400000001,,,,,,,,,,,,,,,
LSO,2010,5.4563673,,,,,,,,,,,,,,,
LSO,2011,6.274715,,,,,,,,,,,,,,,
LSO,2012,6.0240727,,,,,,,,,,,,,,,
LSO,2013,5.9476657,,,,,,,,,,,,,,,
LSO,2014,6.073706,,,,,,,,,,,,,,,
LSO,2015,6.1095898,,,,,,,,,,,,,,,
LSO,2016,6.1893369,,,,,,,,,,,,,,,
LSO,2017,6.298426900000001,,,,,,,,,,,,,,,
LSO,2018,6.022985800000001,,,,,,,,,,,,,,,
LSO,2019,5.9232853,,,,,,,,,,,,,,,
LSO,2020,5.4271473,,,,,,,,,,,,,,,
LSO,2021,5.8292391,,,,,,,,,,,,,,,
LSO,2022,5.843186800000001,,,,,,,,5.843186800000001,,,,,,,
LSO,2023,5.745588300000001,,,,,,,,,,,,,,,
LSO,2024,5.7730692,5.7730692,5.7730692,,,,,,,,,,,5.7730692,,
LSO,2030,,5.511,6.781000000000001,,,5.511,6.781000000000001,,,,,,,,,
MAC,1990,1.0645681,,,,,,,,,,,,,,,
MAC,1991,1.127634,,,,,,,,,,,,,,,
MAC,1992,1.1222033,,,,,,,,,,,,,,,
MAC,1993,1.2230548,,,,,,,,,,,,,,,
MAC,1994,1.3170234,,,,,,,,,,,,,,,
MAC,1995,1.2685519,,,,,,,,,,,,,,,
MAC,1996,1.4461147,,,,,,,,,,,,,,,
MAC,1997,1.5292592,,,,,,,,,,,,,,,
MAC,1998,1.6006397,,,,,,,,,,,,,,,
MAC,1999,1.5634437,,,,,,,,,,,,,,,
MAC,2000,1.6616826,,,,,,,,,,,,,,,
MAC,2001,1.7419349,,,,,,,,,,,,,,,
MAC,2002,1.5802813,,,,,,,,,,,,,,,
MAC,2003,1.5968588,,,,,,,,,,,,,,,
MAC,2004,1.7854313,,,,,,,,,,,,,,,
MAC,2005,1.8998155,,,,,,,,,,,,,,,
MAC,2006,1.6751607,,,,,,,,,,,,,,,
MAC,2007,1.4088202,,,,,,,,,,,,,,,
MAC,2008,1.1636619,,,,,,,,,,,,,,,
MAC,2009,1.8755503,,,,,,,,,,,,,,,
MAC,2010,1.2319155,,,,,,,,,,,,,,,
MAC,2011,1.2794968,,,,,,,,,,,,,,,
MAC,2012,1.127936,,,,,,,,,,,,,,,
MAC,2013,.99232475,,,,,,,,,,,,,,,
MAC,2014,1.2493358,,,,,,,,,,,,,,,
MAC,2015,1.6638912,,,,,,,,,,,,,,,
MAC,2016,1.6621909,,,,,,,,,,,,,,,
MAC,2017,1.7676574,,,,,,,,,,,,,,,
MAC,2018,1.3469581,,,,,,,,,,,,,,,
MAC,2019,1.2959904,,,,,,,,,,,,,,,
MAC,2020,1.0968119,,,,,,,,,,,,,,,
MAC,2021,1.1093293,,,,,,,,,,,,,,,
MAC,2022,1.1536899,,,,,,,,,,,,,,,
MAC,2023,1.2069134,,,,,,,,,,,,,,,
MAC,2024,1.218501,,,,,,,,,,,,,1.218501,,
MAR,1990,48.82833695938506,,,,,,,,,,,,,,,
MAR,1991,49.99158997731205,,,,,,,,,,,,,,,
MAR,1992,50.2422015140035,,,,,,,,,,,,,,,
MAR,1993,50.89426831485905,,,,,,,,,,,,,,,
MAR,1994,53.03734261264239,,,,,,,,,,,,,,,
MAR,1995,53.24277708106487,,,,,,,,,,,,,,,
MAR,1996,55.01504106838531,,,,,,,,,,,,,,,
MAR,1997,56.0411473172925,,,,,,,,,,,,,,,
MAR,1998,57.09177868701075,,,,,,,,,,,,,,,
MAR,1999,58.85151433718824,,,,,,,,,,,,,,,
MAR,2000,60.56695884155481,,,,,,,,,,,,,,,
MAR,2001,64.36653692394394,,,,,,,,,,,,,,,
MAR,2002,65.07287692725031,,,,,,,,,,,,,,,
MAR,2003,64.60675529615823,,,,,,,,,,,,,,,
MAR,2004,70.87115082305705,,,,,,,,,,,,,,,
MAR,2005,73.90316867403187,,,,,,,,,,,,,,,
MAR,2006,73.83067533149963,,,,,,,,,,,,,,,
MAR,2007,73.62466750202566,,,,,,,,,,,,,,,
MAR,2008,73.94038737145563,,,,,,,,,,,,,,,
MAR,2009,71.14490384885541,,,,,,,,,,,,,,,
MAR,2010,72.88290155,,,,,,,,,,,,,,,76.28
MAR,2011,76.70871062500001,,,,,,,,,,,,,,,
MAR,2012,80.4602457,,,,,,,,,,,,,,,
MAR,2013,81.53219328500001,,,,,,,,,,,,,,,
MAR,2014,82.38237287000001,,,,,,,,,,,,,,,
MAR,2015,85.26078287999999,,,,,,,,,,,,,,,
MAR,2016,84.92123588999999,,,,,,,,,,,,,,,
MAR,2017,89.54365548499999,,,,,,,,,,,,,,,
MAR,2018,90.87139408,,,,,,,,,,,,,,,
MAR,2019,96.98115516499999,,,,,,,,,,,,,,,
MAR,2020,91.98261325,,,,,,,,,,,,,,,
MAR,2021,99.36176884999999,,,,,,,,99.36176884999999,99.36176884999999,99.36176884999999,,,,,
MAR,2022,98.38824282,,,,,,,,,98.08790001858961,98.08790001858961,,,,,
MAR,2023,96.27357946863837,,,,,,,,,96.81403118717935,96.81403118717935,,,,,
MAR,2024,96.31532352726776,97.89367647159436,97.89367647159436,,,,,,,95.5401623557691,95.5401623557691,,,96.31532352726776,,
MAR,2025,,94.50764372632875,100.9605717263285,,,,,,,94.26629352435884,94.26629352435884,,,95.03111921357095,,
MAR,2026,,91.12161098106299,104.0274669810633,,,,,,,92.99242469294859,92.99242469294859,,,93.7469148998739,,
MAR,2027,,87.73557823579722,107.0943622357972,,,,,,,91.71855586153833,91.71855586153833,,,92.46271058617685,,
MAR,2028,,84.34954549053145,110.1612574905321,,,,,,,90.44468703012808,90.44468703012808,,,91.17850627248026,,
MAR,2029,,80.96351274526569,113.228152745266,,,,,,,89.17081819871783,89.17081819871783,,,89.89430195878322,,
MAR,2030,,77.57747999999998,116.295048,,,77.57747999999998,116.295048,,,87.89694936730757,87.89694936730757,,,88.61009764508617,,
MAR,2031,,77.70998399999996,119.1280384000002,,,,,,,86.62308053589732,86.62308053589732,,,87.32589333138958,,
MAR,2032,,77.84248799999995,121.9610287999994,,,,,,,85.34921170448706,85.34921170448706,,,86.04168901769253,,
MAR,2033,,77.97499199999999,124.7940191999996,,,,,,,84.07534287307681,84.07534287307681,,,84.75748470399549,,
MAR,2034,,78.10749599999997,127.6270095999998,,,,,,,82.80147404166655,82.80147404166655,,,83.4732803902989,,
MAR,2035,,78.23999999999999,130.46,78.23999999999999,130.46,,,,,81.5276052102563,81.5276052102563,,,82.18907607660185,,
MAR,2036,,,,,,,,,,80.25373637884604,80.25373637884604,,,80.9048717629048,,
MAR,2037,,,,,,,,,,78.97986754743579,78.97986754743579,,,79.62066744920821,,
MAR,2038,,,,,,,,,,77.70599871602553,77.70599871602553,,,78.33646313551117,,
MAR,2039,,,,,,,,,,76.43212988461528,76.43212988461528,,,77.05225882181412,,
MAR,2040,,,,,,,,,,75.15826105320502,75.15826105320502,,,75.76805450811707,,
MAR,2041,,,,,,,,,,73.88439222179477,73.88439222179477,,,74.48385019442048,,
MAR,2042,,,,,,,,,,72.61052339038451,72.61052339038451,,,73.19964588072344,,
MAR,2043,,,,,,,,,,71.33665455897426,71.33665455897426,,,71.91544156702639,,
MAR,2044,,,,,,,,,,70.06278572756401,70.06278572756401,,,70.6312372533298,,
MAR,2045,,,,,,,,,,68.78891689615375,68.78891689615375,,,69.34703293963275,,
MAR,2046,,,,,,,,,,67.5150480647435,67.5150480647435,,,68.06282862593571,,
MAR,2047,,,,,,,,,,66.24117923333324,66.24117923333324,,,66.77862431223912,,
MAR,2048,,,,,,,,,,64.96731040192299,64.96731040192299,,,65.49441999854207,,
MAR,2049,,,,,,,,,,63.69344157051273,63.69344157051273,,,64.21021568484502,,
MAR,2050,,,,,,,,,,62.41957273910248,62.41957273910248,,,62.92601137114843,,
MAR,2051,,,,,,,,,,61.14570390769222,61.14570390769222,,,61.64180705745139,,
MAR,2052,,,,,,,,,,59.87183507628197,59.87183507628197,,,60.35760274375434,,
MAR,2053,,,,,,,,,,58.59796624487171,58.59796624487171,,,59.07339843005775,,
MAR,2054,,,,,,,,,,57.32409741346146,57.32409741346146,,,57.7891941163607,,
MAR,2055,,,,,,,,,,56.0502285820512,56.0502285820512,,,56.50498980266366,,
MAR,2056,,,,,,,,,,54.77635975064095,54.77635975064095,,,55.22078548896707,,
MAR,2057,,,,,,,,,,53.5024909192307,53.5024909192307,,,53.93658117527002,,
MAR,2058,,,,,,,,,,52.22862208782044,52.22862208782044,,,52.65237686157298,,
MAR,2059,,,,,,,,,,50.95475325641019,50.95475325641019,,,51.36817254787593,,
MAR,2060,,,,,,,,,,49.68088442499993,49.68088442499993,,,50.08396823417934,,
MAR,2061,,,,,,,,,,48.40701559358968,48.40701559358968,,,48.79976392048229,,
MAR,2062,,,,,,,,,,47.13314676217942,47.13314676217942,,,47.51555960678525,,
MAR,2063,,,,,,,,,,45.85927793076917,45.85927793076917,,,46.23135529308865,,
MAR,2064,,,,,,,,,,44.58540909935891,44.58540909935891,,,44.94715097939161,,
MAR,2065,,,,,,,,,,43.31154026794866,43.31154026794866,,,43.66294666569456,,
MAR,2066,,,,,,,,,,42.0376714365384,42.0376714365384,,,42.37874235199797,,
MAR,2067,,,,,,,,,,40.76380260512815,40.76380260512815,,,41.09453803830093,,
MAR,2068,,,,,,,,,,39.48993377371789,39.48993377371789,,,39.81033372460388,,
MAR,2069,,,,,,,,,,38.21606494230764,38.21606494230764,,,38.52612941090729,,
MAR,2070,,,,,,,,,,36.94219611089738,36.94219611089738,,,37.24192509721024,,
MAR,2071,,,,,,,,,,35.66832727948713,35.66832727948713,,,35.9577207835132,,
MAR,2072,,,,,,,,,,34.39445844807688,34.39445844807688,,,34.6735164698166,,
MAR,2073,,,,,,,,,,33.12058961666662,33.12058961666662,,,33.38931215611956,,
MAR,2074,,,,,,,,,,31.84672078525637,31.84672078525637,,,32.10510784242251,,
MAR,2075,,,,,,,,,,30.57285195384611,30.57285195384611,,,30.82090352872547,,
MAR,2076,,,,,,,,,,29.29898312243586,29.29898312243586,,,29.53669921502888,,
MAR,2077,,,,,,,,,,28.0251142910256,28.0251142910256,,,28.25249490133183,,
MAR,2078,,,,,,,,,,26.75124545961535,26.75124545961535,,,26.96829058763478,,
MAR,2079,,,,,,,,,,25.47737662820509,25.47737662820509,,,25.68408627393819,,
MAR,2080,,,,,,,,,,24.20350779679484,24.20350779679484,,,24.39988196024115,,
MAR,2081,,,,,,,,,,22.92963896538458,22.92963896538458,,,23.1156776465441,,
MAR,2082,,,,,,,,,,21.65577013397433,21.65577013397433,,,21.83147333284751,,
MAR,2083,,,,,,,,,,20.38190130256407,20.38190130256407,,,20.54726901915046,,
MAR,2084,,,,,,,,,,19.10803247115382,19.10803247115382,,,19.26306470545342,,
MAR,2085,,,,,,,,,,17.83416363974357,17.83416363974357,,,17.97886039175683,,
MAR,2086,,,,,,,,,,16.56029480833331,16.56029480833331,,,16.69465607805978,,
MAR,2087,,,,,,,,,,15.28642597692306,15.28642597692306,,,15.41045176436273,,
MAR,2088,,,,,,,,,,14.0125571455128,14.0125571455128,,,14.12624745066614,,
MAR,2089,,,,,,,,,,12.73868831410255,12.73868831410255,,,12.8420431369691,,
MAR,2090,,,,,,,,,,11.46481948269229,11.46481948269229,,,11.55783882327205,,
MAR,2091,,,,,,,,,,10.19095065128204,10.19095065128204,,,10.273634509575,,
MAR,2092,,,,,,,,,,8.917081819871783,8.917081819871783,,,8.989430195878413,,
MAR,2093,,,,,,,,,,7.643212988461528,7.643212988461528,,,7.705225882181367,,
MAR,2094,,,,,,,,,,6.369344157051273,6.369344157051273,,,6.421021568484321,,
MAR,2095,,,,,,,,,,5.095475325641019,5.095475325641019,,,5.136817254787729,,
MAR,2096,,,,,,,,,,3.821606494230764,3.821606494230764,,,3.852612941090683,,
MAR,2097,,,,,,,,,,2.547737662820509,2.547737662820509,,,2.568408627393637,,
MAR,2098,,,,,,,,,,1.273868831410255,1.273868831410255,,,1.284204313697046,,
MAR,2099,,,,,,,,2099,,0,0,,,0,0,
MCO,1990,.1014031022,,,,,,,,,,,,,,,.101661109656178
MCO,1991,.1023055387,,,,,,,,,,,,,,,
MCO,1992,.107872362,,,,,,,,.107872362,.107872362,.107872362,,,,,
MCO,1993,.1067998097,,,,,,,,,.1060124936896556,.1060124936896556,,,,,
MCO,1994,.1074064013,,,,,,,,,.1041526253793106,.1041526253793106,,,,,
MCO,1995,.1040592653,,,,,,,,,.102292757068966,.102292757068966,,,,,
MCO,1996,.1077331994,,,,,,,,,.100432888758621,.100432888758621,,,,,
MCO,1997,.1061147682,,,,,,,,,.0985730204482764,.0985730204482764,,,,,
MCO,1998,.105221393,,,,,,,,,.0967131521379314,.0967131521379314,,,,,
MCO,1999,.1063143984,,,,,,,,,.0948532838275864,.0948532838275864,,,,,
MCO,2000,.1045395569,,,,,,,,,.0929934155172418,.0929934155172418,,,,,
MCO,2001,.104830494,,,,,,,,,.0911335472068968,.0911335472068968,,,,,
MCO,2002,.1051614727,,,,,,,,,.0892736788965522,.0892736788965522,,,,,
MCO,2003,.1022258226,,,,,,,,,.0874138105862072,.0874138105862072,,,,,
MCO,2004,.09718510855,,,,,,,,,.0855539422758627,.0855539422758627,,,,,
MCO,2005,.09594548315,,,,,,,,,.0836940739655176,.0836940739655176,,,,,
MCO,2006,.09160719383,,,,,,,,,.0818342056551726,.0818342056551726,,,,,
MCO,2007,.09118307682,,,,,,,,,.0799743373448281,.0799743373448281,,,,,
MCO,2008,.0918173692,,,,,,,,,.078114469034483,.078114469034483,,,,,
MCO,2009,.08796437868,,,,,,,,,.0762546007241385,.0762546007241385,,,,,
MCO,2010,.08566010751,,,,,,,,,.0743947324137935,.0743947324137935,,,,,
MCO,2011,.08442172661,,,,,,,,,.0725348641034484,.0725348641034484,,,,,
MCO,2012,.08777604309,,,,,,,,,.0706749957931039,.0706749957931039,,,,,
MCO,2013,.0901749765,,,,,,,,,.0688151274827589,.0688151274827589,,,,,
MCO,2014,.08471727433,,,,,,,,,.0669552591724143,.0669552591724143,,,,,
MCO,2015,.08809839305,,,,,,,,,.0650953908620693,.0650953908620693,,,,,
MCO,2016,.08678694007,,,,,,,,,.0632355225517247,.0632355225517247,,,,,
MCO,2017,.08330304769,,,,,,,,,.0613756542413797,.0613756542413797,,,,,
MCO,2018,.08622769939,,,,,,,,,.0595157859310347,.0595157859310347,,,,,
MCO,2019,.08225653433,,,,,,,,,.0576559176206901,.0576559176206901,,,,,
MCO,2020,.06860298375,,,,,,,,,.0557960493103451,.0557960493103451,,,,,
MCO,2021,.07285966511,,,,,,,,,.0539361810000005,.0539361810000005,,,,,
MCO,2022,.06498513536,,,,,,,,,.0520763126896555,.0520763126896555,,,,,
MCO,2023,.05971279265,,,,,,,,,.0502164443793105,.0502164443793105,,,,,
MCO,2024,.0660251466130008,.0660251466130008,.0660251466130008,,,,,,,.0483565760689659,.0483565760689659,,,.0660251466130008,,
MCO,2025,,.0626261881758339,.0626261881758339,,,,,,,.0464967077586209,.0464967077586209,,,.063485717897116,,
MCO,2026,,.0592272297386671,.0592272297386671,,,,,,,.0446368394482763,.0446368394482763,,,.0609462891812314,,
MCO,2027,,.0558282713015004,.0558282713015004,,,,,,,.0427769711379313,.0427769711379313,,,.0584068604653467,,
MCO,2028,,.0524293128643336,.0524293128643336,,,,,,,.0409171028275868,.0409171028275868,,,.0558674317494621,,
MCO,2029,,.0490303544271669,.0490303544271669,,,,,,,.0390572345172417,.0390572345172417,,,.0533280030335774,,
MCO,2030,,.04563139599,.04563139599,,,.04563139599,.04563139599,,,.0371973662068967,.0371973662068967,.04563139599,.04563139599,.0507885743176928,,
MCO,2031,,.0430927566977202,.0430927566977202,,,,,,,.0353374978965522,.0353374978965522,.0433498261905001,.0433498261905001,.0482491456018082,,
MCO,2032,,.0405541174054402,.0405541174054402,,,,,,,.0334776295862071,.0334776295862071,.0410682563910001,.0410682563910001,.0457097168859235,,
MCO,2033,,.0380154781131612,.0380154781131612,,,,,,,.0316177612758626,.0316177612758626,.0387866865915001,.0387866865915001,.0431702881700389,,
MCO,2034,,.0354768388208813,.0354768388208813,,,,,,,.0297578929655176,.0297578929655176,.0365051167920001,.0365051167920001,.0406308594541542,,
MCO,2035,,.0329381995286017,.0329381995286017,.0329381995286017,.0329381995286017,,,,,.027898024655173,.027898024655173,.0342235469925001,.0342235469925001,.0380914307382696,,
MCO,2036,,,,,,,,,,.026038156344828,.026038156344828,.0319419771930001,.0319419771930001,.035552002022385,,
MCO,2037,,,,,,,,,,.024178288034483,.024178288034483,.0296604073935001,.0296604073935001,.0330125733065003,,
MCO,2038,,,,,,,,,,.0223184197241384,.0223184197241384,.0273788375940001,.0273788375940001,.0304731445906157,,
MCO,2039,,,,,,,,,,.0204585514137934,.0204585514137934,.0250972677945001,.0250972677945001,.027933715874731,,
MCO,2040,,,,,,,,,,.0185986831034488,.0185986831034488,.0228156979950001,.0228156979950001,.0253942871588464,,
MCO,2041,,,,,,,,,,.0167388147931038,.0167388147931038,.0205341281955,.0205341281955,.0228548584429618,,
MCO,2042,,,,,,,,,,.0148789464827588,.0148789464827588,.018252558396,.018252558396,.0203154297270771,,
MCO,2043,,,,,,,,,,.0130190781724142,.0130190781724142,.0159709885965,.0159709885965,.0177760010111925,,
MCO,2044,,,,,,,,,,.0111592098620692,.0111592098620692,.013689418797,.013689418797,.0152365722953078,,
MCO,2045,,,,,,,,,,.0092993415517246,.0092993415517246,.0114078489975,.0114078489975,.0126971435794232,,
MCO,2046,,,,,,,,,,.0074394732413796,.0074394732413796,.009126279198,.009126279198,.0101577148635386,,
MCO,2047,,,,,,,,,,.005579604931035,.005579604931035,.0068447093985,.0068447093985,.0076182861476539,,
MCO,2048,,,,,,,,,,.00371973662069,.00371973662069,.004563139599,.004563139599,.0050788574317693,,
MCO,2049,,,,,,,,,,.001859868310345,.001859868310345,.0022815697995,.0022815697995,.0025394287158846,,
MCO,2050,,,,,,,,2050,,0,0,0,0,0,0,
MDA,1990,43.80809993,,,,,,,,43.80809993,43.80809993,43.80809993,,,,,43.8
MDA,1991,36.47142626,,,,,,,,,43.07796493116666,43.07796493116666,,,,,
MDA,1992,29.29893759,,,,,,,,,42.3478299323333,42.3478299323333,,,,,
MDA,1993,22.53497602,,,,,,,,,41.61769493350016,41.61769493350016,,,,,
MDA,1994,19.28354686,,,,,,,,,40.8875599346668,40.8875599346668,,,,,
MDA,1995,15.87632468,,,,,,,,,40.15742493583343,40.15742493583343,,,,,
MDA,1996,15.081394,,,,,,,,,39.42728993700007,39.42728993700007,,,,,
MDA,1997,13.89735388,,,,,,,,,38.6971549381667,38.6971549381667,,,,,
MDA,1998,12.22164742,,,,,,,,,37.96701993933334,37.96701993933334,,,,,
MDA,1999,10.24324149,,,,,,,,,37.23688494049998,37.23688494049998,,,,,
MDA,2000,9.064430149,,,,,,,,,36.50674994166684,36.50674994166684,,,,,
MDA,2001,10.10296347,,,,,,,,,35.77661494283348,35.77661494283348,,,,,
MDA,2002,9.909227602000001,,,,,,,,,35.04647994400011,35.04647994400011,,,,,
MDA,2003,10.43625812,,,,,,,,,34.31634494516675,34.31634494516675,,,,,
MDA,2004,10.81189526,,,,,,,,,33.58620994633338,33.58620994633338,,,,,
MDA,2005,11.48517456,,,,,,,,,32.85607494750002,32.85607494750002,,,,,
MDA,2006,10.54074455,,,,,,,,,32.12593994866666,32.12593994866666,,,,,
MDA,2007,10.37240983,,,,,,,,,31.39580494983329,31.39580494983329,,,,,
MDA,2008,11.1263648,,,,,,,,,30.66566995100015,30.66566995100015,,,,,
MDA,2009,11.44856385,,,,,,,,,29.93553495216679,29.93553495216679,,,,,
MDA,2010,12.23915906,,,,,,,,,29.20539995333343,29.20539995333343,,,,,
MDA,2011,12.62232899,,,,,,,,,28.47526495450006,28.47526495450006,,,,,
MDA,2012,12.17927231,,,,,,,,,27.7451299556667,27.7451299556667,,,,,
MDA,2013,11.96948433,,,,,,,,,27.01499495683333,27.01499495683333,,,,,
MDA,2014,12.51818505,,,,,,,,,26.28485995799997,26.28485995799997,,,,,
MDA,2015,11.96015354,,,,,,,,,25.55472495916683,25.55472495916683,,,,,
MDA,2016,12.44156727,,,,,,,,,24.82458996033347,24.82458996033347,,,,,
MDA,2017,12.25854768,,,,,,,,,24.09445496150011,24.09445496150011,,,,,
MDA,2018,13.03699182,,,,,,,,,23.36431996266674,23.36431996266674,,,,,
MDA,2019,13.59947982,,,,,,,,,22.63418496383338,22.63418496383338,,,,,
MDA,2020,13.36988955,,,,,,,,,21.90404996500001,21.90404996500001,,,,,
MDA,2021,14.65727108,,,,,,,,,21.17391496616665,21.17391496616665,,,,,
MDA,2022,13.37247471,,,,,,,,,20.44377996733328,20.44377996733328,,,,,
MDA,2023,12.9249631021697,,,,,,,,,19.71364496850015,19.71364496850015,,,,,
MDA,2024,12.91495846805436,12.91495846805436,12.91495846805436,,,,,,,18.98350996966678,18.98350996966678,,,12.91495846805436,,
MDA,2025,,12.87946539004531,12.87946539004531,,,,,,,18.25337497083342,18.25337497083342,,,12.41822929620616,,
MDA,2026,,12.84397231203626,12.84397231203626,,,,,,,17.52323997200006,17.52323997200006,,,11.92150012435786,,
MDA,2027,,12.80847923402719,12.80847923402719,,,,,,,16.79310497316669,16.79310497316669,,,11.42477095250968,,
MDA,2028,,12.77298615601813,12.77298615601813,,,,,,,16.06296997433333,16.06296997433333,,,10.92804178066137,,
MDA,2029,,12.73749307800907,12.73749307800907,,,,,,,15.33283497549996,15.33283497549996,,,10.43131260881319,,
MDA,2030,,12.702,12.702,,,12.702,12.702,,,14.60269997666683,14.60269997666683,12.702,12.702,9.934583436964886,,
MDA,2031,,12.35160000000008,12.35160000000008,,,,,,,13.87256497783346,13.87256497783346,12.06690000000003,12.06690000000003,9.437854265116698,,
MDA,2032,,12.00120000000004,12.00120000000004,,,,,,,13.1424299790001,13.1424299790001,11.43179999999984,11.43179999999984,8.941125093268397,,
MDA,2033,,11.6508,11.6508,,,,,,,12.41229498016673,12.41229498016673,10.79669999999987,10.79669999999987,8.44439592142021,,
MDA,2034,,11.30040000000008,11.30040000000008,,,,,,,11.68215998133337,11.68215998133337,10.16159999999991,10.16159999999991,7.947666749571908,,
MDA,2035,,10.95,10.95,10.95,10.95,,,,,10.95202498250001,10.95202498250001,9.526499999999942,9.526499999999942,7.450937577723721,,
MDA,2036,,,,,,,,,,10.22188998366664,10.22188998366664,8.891399999999976,8.891399999999976,6.95420840587542,,
MDA,2037,,,,,,,,,,9.491754984833506,9.491754984833506,8.25630000000001,8.25630000000001,6.457479234027232,,
MDA,2038,,,,,,,,,,8.761619986000142,8.761619986000142,7.621199999999817,7.621199999999817,5.960750062178931,,
MDA,2039,,,,,,,,,,8.031484987166778,8.031484987166778,6.986099999999851,6.986099999999851,5.464020890330744,,
MDA,2040,,,,,,,,,,7.301349988333413,7.301349988333413,6.350999999999885,6.350999999999885,4.967291718482443,,
