iso3,year,primap_net,primap_gross,unfccc_net,unfccc_gross,past_ghg_net,past_ghg_net_source,past_ghg_gross,past_ghg_gross_source,ndc_low,ndc_high,ndc35pt_low,ndc35pt_high,ndc40pt_low,ndc40pt_high,ndc30pt_low,ndc30pt_high,ndc35pt_base
COD,2003,-110.73866,67.101754,-132.7804,45.99898,-110.73866,primap,67.101754,primap,,,,,,,,,
COD,2004,155.20815,70.954905,,,155.20815,primap,70.954905,primap,,,,,,,,,
COD,2005,159.39164,70.403329,,,159.39164,primap,70.403329,primap,,,,,,,,,
COD,2006,27.835193,72.09667399999999,,,27.835193,primap,72.09667399999999,primap,,,,,,,,,
COD,2007,23.122287,67.38376700000001,,,23.122287,primap,67.38376700000001,primap,,,,,,,,,
COD,2008,26.264748,70.526228,,,26.264748,primap,70.526228,primap,,,,,,,,,
COD,2009,25.892767,70.154247,,,25.892767,primap,70.154247,primap,,,,,,,,,
COD,2010,30.019704,74.281184,,,30.019704,primap,74.281184,primap,,,,,,,,,
COD,2011,28.688091,72.94957099999999,,,28.688091,primap,72.94957099999999,primap,,,,,,,,,
COD,2012,34.908431,79.169911,,,34.908431,primap,79.169911,primap,,,,,,,,,
COD,2013,41.387791,85.649271,,,41.387791,primap,85.649271,primap,,,,,,,,,
COD,2014,43.969032,88.230512,,,43.969032,primap,88.230512,primap,,,,,,,,,
COD,2015,43.809646,88.07112600000001,,,43.809646,primap,88.07112600000001,primap,,,,,,,,,
COD,2016,44.055957,88.31743700000001,,,44.055957,primap,88.31743700000001,primap,,,,,,,,,
COD,2017,47.747727,92.009208,,,47.747727,primap,92.009208,primap,,,,,,,,,
COD,2018,46.029683,90.291163,,,46.029683,primap,90.291163,primap,,,,,,,,,
COD,2019,49.021146,93.28262600000001,,,49.021146,primap,93.28262600000001,primap,,,,,,,,,
COD,2020,51.248728,95.51020800000001,,,51.248728,primap,95.51020800000001,primap,,,,,,,,,
COD,2021,53.67180200000001,97.93328299999999,,,53.67180200000001,primap,97.93328299999999,primap,,,,,,,,,
COD,2022,57.42228,101.68376,,,57.42228,primap,101.68376,primap,,,,,,,,,
COD,2023,58.867028,103.12851,,,58.867028,primap,103.12851,primap,,,,,,,,,
COD,2024,61.410729,105.67221,,,61.410729,primap,105.67221,primap,,,,,,,,,
COG,1994,55.960607,12.524136,-11.93079,1.63446,-11.93079,unfccc,1.63446,unfccc,,,,,,,,,
COG,2000,67.61283400000001,21.158706,-15.256987,2.05775,-15.256987,unfccc,2.05775,unfccc,,,,,,,,,
COG,2015,63.835923,21.523268,-19.283668,5.303,-19.283668,unfccc,5.303,unfccc,,,,,,,,,
COG,2017,65.30842199999999,22.995767,-22.43022999999999,10.40496,-22.43022999999999,unfccc,10.40496,unfccc,,,,,,,,,
COG,2020,68.49978299999999,26.187128,-22.85231,9.884690000000001,-22.85231,unfccc,9.884690000000001,unfccc,,,,,,,,,-22.85213
COG,2025,,,-22.03323,10.67077,-22.03323,unfccc,10.67077,unfccc,-22.03323,-22.03323,,,,,,,
COG,2026,,,,,,,,,-22.477396,-21.969956,,,,,,,
COG,2027,,,,,,,,,-22.92156199999999,-21.90668200000002,,,,,,,
COG,2028,,,,,,,,,-23.36572799999999,-21.84340800000001,,,,,,,
COG,2029,,,,,,,,,-23.80989399999999,-21.780134,,,,,,,
COG,2030,,,,,,,,,-24.25406,-21.71686,,,,,-24.25406,-21.71686,
COG,2031,,,,,,,,,-24.71714199999997,-21.75995,,,,,,,
COG,2032,,,,,,,,,-25.18022399999995,-21.80304,,,,,,,
COG,2033,,,,,,,,,-25.64330599999994,-21.84613,,,,,,,
COG,2034,,,,,,,,,-26.10638799999992,-21.88921999999999,,,,,,,
COG,2035,,,,,,,,,-26.56947,-21.93231,-26.56947,-21.93231,,,,,
COK,1990,.059915345,.059915345,,,.059915345,primap,.0688222601577369,extrapolated,,,,,,,,,
COK,1991,.059381181,.059381181,,,.059381181,primap,.0682086882292953,extrapolated,,,,,,,,,
COK,1992,.060652689,.060652689,,,.060652689,primap,.0696692164857652,extrapolated,,,,,,,,,
COK,1993,.068072899,.068072899,,,.068072899,primap,.0781925025161643,extrapolated,,,,,,,,,
COK,1994,.06990805,.06990805,-.074137736,.080300464,,,.080300464,unfccc,,,,,,,,,
COK,1995,.071378346,.071378346,,,.071378346,primap,.081989331748669,extrapolated,,,,,,,,,
COK,1996,.078073608,.078073608,,,.078073608,primap,.0896799002197045,extrapolated,,,,,,,,,
COK,1997,.079681414,.079681414,,,.079681414,primap,.0915267199753976,extrapolated,,,,,,,,,
COK,1998,.077594048,.077594048,,,.077594048,primap,.0891290496307403,extrapolated,,,,,,,,,
COK,1999,.077162732,.077162732,,,.077162732,primap,.0886336149142717,extrapolated,,,,,,,,,
COK,2000,.076144989,.076144989,,,.076144989,primap,.0874645759390356,extrapolated,,,,,,,,,
COK,2001,.070108583,.070108583,,,.070108583,primap,.0805308079009858,extrapolated,,,,,,,,,
COK,2002,.061853818,.061853818,,,.061853818,primap,.0710489033175944,extrapolated,,,,,,,,,
COK,2003,.069151209,.069151209,,,.069151209,primap,.0794311122805024,extrapolated,,,,,,,,,
COK,2004,.077911718,.077911718,,,.077911718,primap,.0894939439225833,extrapolated,,,,,,,,,
COK,2005,.086176135,.086176135,,,.086176135,primap,.0989869353561806,extrapolated,,,,,,,,,
COK,2006,.0899741,.0899741,,,.0899741,primap,.103349499492296,extrapolated,,,,,,,,,
COK,2007,.08980013,.08980013,,,.08980013,primap,.1031496674025426,extrapolated,,,,,,,,,
COK,2008,.090171062,.090171062,,,.090171062,primap,.1035757415343836,extrapolated,,,,,,,,,
COK,2009,.089621526,.089621526,,,.089621526,primap,.1029445124300859,extrapolated,,,,,,,,,
COK,2010,.097232996,.097232996,,,.097232996,primap,.1116874908527722,extrapolated,,,,,,,,,
COK,2011,.10461927,.10461927,,,.10461927,primap,.1201717960140682,extrapolated,,,,,,,,,
COK,2012,.10878713,.10878713,,,.10878713,primap,.1249592431233359,extrapolated,,,,,,,,,
COK,2013,.10860733,.10860733,,,.10860733,primap,.1247527143555159,extrapolated,,,,,,,,,
COK,2014,.10457161,.10457161,,,.10457161,primap,.1201170509580376,extrapolated,,,,,,,,,
COK,2015,.10393955,.10393955,,,.10393955,primap,.1193910299736754,extrapolated,,,,,,,,,
COK,2016,.096726943,.096726943,,,.096726943,primap,.1111062088586587,extrapolated,,,,,,,,,
COK,2017,.1036671,.1036671,,,.1036671,primap,.1190780780115366,extrapolated,,,,,,,,,
COK,2018,.10372159,.10372159,,,.10372159,primap,.1191406684039644,extrapolated,,,,,,,,,
COK,2019,.10646712,.10646712,,,.10646712,primap,.1222943443100427,extrapolated,,,,,,,,,
COK,2020,.086617464,.086617464,,,.086617464,primap,.0994938715885123,extrapolated,,,,,,,,,
COK,2021,.082457953,.082457953,,,.082457953,primap,.0947160146276458,extrapolated,,,,,,,,,
COK,2022,.084660668,.084660668,,,.084660668,primap,.0972461815620655,extrapolated,,,,,,,,,
COK,2023,.087376828,.087376828,,,.087376828,primap,.1003661213729777,extrapolated,,,,,,,,,
COK,2024,.087277589,.087277589,,,.087277589,primap,.1002521296689193,extrapolated,,,,,,,,,
COL,1990,222.66821,100.8793,222.664777,100.8758704221628,222.664777,unfccc,100.8758704221628,unfccc,,,,,,,,,
COL,1991,226.3551,103.53409,226.3516034,103.5305917608866,226.3516034,unfccc,103.5305917608866,unfccc,,,,,,,,,
COL,1992,231.75673,108.69455,231.7531621,108.6909858104859,231.7531621,unfccc,108.6909858104859,unfccc,,,,,,,,,
COL,1993,234.37975,110.85334,234.3761173,110.8497054169353,234.3761173,unfccc,110.8497054169353,unfccc,,,,,,,,,
COL,1994,236.42797,112.06103,236.4242971,112.0573576515522,236.4242971,unfccc,112.0573576515522,unfccc,,,,,,,,,
COL,1995,239.19462,114.86168,239.1908786,114.8579472392949,239.1908786,unfccc,114.8579472392949,unfccc,,,,,,,,,
COL,1996,240.85716,116.3947,240.8533933,116.3909323642794,240.8533933,unfccc,116.3909323642794,unfccc,,,,,,,,,
COL,1997,248.72378,122.13065,248.7200477,122.1269124757492,248.7200477,unfccc,122.1269124757492,unfccc,,,,,,,,,
COL,1998,247.887,122.27171,247.8791115,122.2638285615433,247.8791115,unfccc,122.2638285615433,unfccc,,,,,,,,,
COL,1999,242.87736,117.54761,242.8694754,117.539722345772,242.8694754,unfccc,117.539722345772,unfccc,,,,,,,,,
COL,2000,225.13393,120.05925,225.1126749,120.0379916813046,225.1126749,unfccc,120.0379916813046,unfccc,,,,,,,,,
COL,2001,204.34251,119.46482,204.3273196,119.4496334027379,204.3273196,unfccc,119.4496334027379,unfccc,,,,,,,,,
COL,2002,204.02225,119.6009,203.9988756,119.577520837962,203.9988756,unfccc,119.577520837962,unfccc,,,,,,,,,
COL,2003,223.73976,123.97991,223.7205595,123.9607128207473,223.7205595,unfccc,123.9607128207473,unfccc,,,,,,,,,
COL,2004,225.40646,126.91968,225.390626,126.9038402834067,225.390626,unfccc,126.9038402834067,unfccc,,,,,,,,,
COL,2005,214.83465,131.83232,214.8182998,131.8159645997376,214.8182998,unfccc,131.8159645997376,unfccc,,,,,,,,,
COL,2006,217.10112,136.29911,217.0848324,136.2828237885111,217.0848324,unfccc,136.2828237885111,unfccc,,,,,,,,,
COL,2007,220.96493,137.25623,220.9484452,137.2397365386143,220.9484452,unfccc,137.2397365386143,unfccc,,,,,,,,,
COL,2008,217.75775,139.21664,217.7412574,139.2001560543464,217.7412574,unfccc,139.2001560543464,unfccc,,,,,,,,,
COL,2009,216.21699,144.48539,216.2005056,144.4689006678877,216.2005056,unfccc,144.4689006678877,unfccc,,,,,,,,,
COL,2010,224.86327,152.25765,224.8467832,152.2411595710218,224.8467832,unfccc,152.2411595710218,unfccc,,,,,,,,,
COL,2011,234.6884,152.25043,234.67754,152.23957,234.67754,unfccc,152.23957,unfccc,,,,,,,,,
COL,2012,237.9771,155.95384,237.9688008,155.9455424646676,237.9688008,unfccc,155.9455424646676,unfccc,,,,,,,,,
COL,2013,224.54128,160.29114,224.5398667,160.2897281432343,224.5398667,unfccc,160.2897281432343,unfccc,,,,,,,,,
COL,2014,233.52314,163.42809,233.522116,163.4270623545282,233.522116,unfccc,163.4270623545282,unfccc,,,,,,,,,
COL,2015,231.51334,169.3254,231.5126589,169.3247132733685,231.5126589,unfccc,169.3247132733685,unfccc,,,,,,,,,
COL,2016,260.18249,170.8396,260.1821463,170.8392566163531,260.1821463,unfccc,170.8392566163531,unfccc,,,,,,,,,
COL,2017,279.816,167.31042,279.81531,167.30972,279.81531,unfccc,167.30972,unfccc,,,,,,,,,
COL,2018,284.50485,177.43629,284.50409,177.43553,284.50409,unfccc,177.43553,unfccc,,,,,,,,,
COL,2019,272.5269,183.81619,272.5265,183.81579,272.5265,unfccc,183.81579,unfccc,,,,,,,,,
COL,2020,274.79242,176.16466,274.7924048,176.1646445952738,274.7924048,unfccc,176.1646445952738,unfccc,,,,,,,,,
COL,2021,280.10248,183.49941,280.1019837,183.4989197638264,280.1019837,unfccc,183.4989197638264,unfccc,,,,,,,,,
COL,2022,294.20644,196.45392,,,294.2059187098773,extrapolated,196.4533951546175,extrapolated,,,,,,,,,
COL,2023,295.49153,197.73901,,,295.4910064328888,extrapolated,197.738481721377,extrapolated,,,,,,,,,
COL,2024,298.29846,200.54594,,,298.2979314594256,extrapolated,200.5454042223959,extrapolated,298.2979314594256,298.2979314594256,,,,,,,
COL,2025,,,,,,,,,276.8216095495227,276.8216095495227,,,,,,,
COL,2026,,,,,,,,,255.3452876396186,255.3452876396186,,,,,,,
COL,2027,,,,,,,,,233.8689657297145,233.8689657297145,,,,,,,
COL,2028,,,,,,,,,212.3926438198105,212.3926438198105,,,,,,,
COL,2029,,,,,,,,,190.9163219098991,190.9163219098991,,,,,,,
COL,2030,,,,,,,,,169.44,169.44,,,,,169.44,169.44,
COL,2031,,,,,,,,,166.5519999999988,167.752,,,,,,,
COL,2032,,,,,,,,,163.6639999999989,166.0639999999999,,,,,,,
COL,2033,,,,,,,,,160.7759999999989,164.3760000000002,,,,,,,
COL,2034,,,,,,,,,157.887999999999,162.6880000000001,,,,,,,
COL,2035,,,,,,,,,155,161,155,161,,,,,
COM,2000,.45078704,.45078704,-2.227,.4463,-2.227,unfccc,.4463,unfccc,,,,,,,,,
COM,2005,.5048776700000001,.5048776700000001,-2.0335,.5508999999999999,-2.0335,unfccc,.5508999999999999,unfccc,,,,,,,,,
COM,2010,.53451738,.53451738,-1.8997,.6013999999999999,-1.8997,unfccc,.6013999999999999,unfccc,,,,,,,,,
COM,2011,.5233695300000001,.5233695300000001,-1.8885,.5958,-1.8885,unfccc,.5958,unfccc,,,,,,,,,
COM,2012,.54071369,.54071369,-1.8677,.6001000000000001,-1.8677,unfccc,.6001000000000001,unfccc,,,,,,,,,
COM,2013,.5779191899999999,.5779191899999999,-1.8481,.5906,-1.8481,unfccc,.5906,unfccc,,,,,,,,,
COM,2014,.5623356300000001,.5623356300000001,-1.8444,.5928,-1.8444,unfccc,.5928,unfccc,,,,,,,,,
COM,2015,.5825515400000001,.5825515400000001,-1.807,.6137,-1.807,unfccc,.6137,unfccc,,,,,,,,,
COM,2016,.62623956,.62623956,-1.7541,.6505,-1.7541,unfccc,.6505,unfccc,,,,,,,,,
COM,2017,.6834921,.6834921,-1.7926,.5968,-1.7926,unfccc,.5968,unfccc,,,,,,,,,
COM,2018,.7159601699999999,.7159601699999999,-1.7087,.6807000000000001,-1.7087,unfccc,.6807000000000001,unfccc,,,,,,,,,
COM,2019,.7496201600000001,.7496201600000001,-1.7114,.678,-1.7114,unfccc,.678,unfccc,,,,,,,,,
COM,2020,.8236337,.8236337,-1.686,.7034,-1.686,unfccc,.7034,unfccc,,,,,,,,,
COM,2021,.76300711,.76300711,-1.6776,.7118,-1.6776,unfccc,.7118,unfccc,-1.6776,-1.6776,,,,,,,
COM,2022,.78675442,.78675442,,,,,,,-1.680088888888888,-1.680088888888888,,,,,,,
COM,2023,.80632339,.80632339,,,,,,,-1.682577777777778,-1.682577777777778,,,,,,,
COM,2024,.82350581,.82350581,,,,,,,-1.685066666666667,-1.685066666666667,,,,,,,
COM,2025,,,,,,,,,-1.687555555555555,-1.687555555555555,,,,,,,
COM,2026,,,,,,,,,-1.690044444444444,-1.690044444444444,,,,,,,
COM,2027,,,,,,,,,-1.692533333333333,-1.692533333333333,,,,,,,
COM,2028,,,,,,,,,-1.695022222222222,-1.695022222222222,,,,,,,
COM,2029,,,,,,,,,-1.697511111111111,-1.697511111111111,,,,,,,
COM,2030,,,,,,,,,-1.7,-1.7,,,,,-1.7,-1.7,
CPV,2015,.96111214,.92409204,.8611,,.8611,unfccc,,,,,,,,,,,
CPV,2019,.96349367,1.022471,.9226,,.9226,unfccc,,,,,,,,,,,
CPV,2023,1.1599842,1.1829624,.9456,1.0194,.9456,unfccc,1.0194,unfccc,.9456,.9456,,,,,,,.9456599999999999
CPV,2024,1.2047354,1.2277137,,,,,,,.9353728571428555,.9520615142857149,,,,,,,
CPV,2025,,,,,,,,,.925145714285712,.9585230285714292,,,,,,,
CPV,2026,,,,,,,,,.9149185714285686,.9649845428571435,,,,,,,
CPV,2027,,,,,,,,,.9046914285714287,.9714460571428578,,,,,,,
CPV,2028,,,,,,,,,.8944642857142853,.9779075714285721,,,,,,,
CPV,2029,,,,,,,,,.8842371428571418,.9843690857142864,,,,,,,
CPV,2030,,,,,,,,,.87401,.9908306,,,,,.87401,.9908306,
CPV,2031,,,,,,,,,.8619640000000004,1.012785280000003,,,,,,,
CPV,2032,,,,,,,,,.8499179999999988,1.034739960000003,,,,,,,
CPV,2033,,,,,,,,,.8378719999999973,1.056694640000003,,,,,,,
CPV,2034,,,,,,,,,.8258259999999993,1.078649320000004,,,,,,,
CPV,2035,,,,,,,,,.8137799999999999,1.100604,.8137799999999999,1.100604,,,,,
CRI,1990,38.484833,9.363052600000001,36.8088121,9.006047578925122,36.8088121,unfccc,9.006047578925122,unfccc,,,,,,,,,
CRI,1991,35.727613,9.7385596,30.87451871,8.817713199687386,30.87451871,unfccc,8.817713199687386,unfccc,,,,,,,,,
CRI,1992,33.154039,10.297712,25.8166655,9.535988504098624,25.8166655,unfccc,9.535988504098624,unfccc,,,,,,,,,
CRI,1993,30.148643,10.425043,20.59166459,9.629347682432433,20.59166459,unfccc,9.629347682432433,unfccc,,,,,,,,,
CRI,1994,28.064003,11.47313,20.26123803,10.37843399837148,20.26123803,unfccc,10.37843399837148,unfccc,,,,,,,,,
CRI,1995,24.043779,10.585632,17.12628079,10.42755556669756,17.12628079,unfccc,10.42755556669756,unfccc,,,,,,,,,
CRI,1996,20.943713,10.618293,19.06840587,10.03776053557937,19.06840587,unfccc,10.03776053557937,unfccc,,,,,,,,,
CRI,1997,23.10342,10.940288,18.60877168,10.06651273125677,18.60877168,unfccc,10.06651273125677,unfccc,,,,,,,,,
CRI,1998,25.277866,11.277021,24.31948271,10.60970168111814,24.31948271,unfccc,10.60970168111814,unfccc,,,,,,,,,
CRI,1999,27.140228,11.301671,22.27681356,10.75977010809673,22.27681356,unfccc,10.75977010809673,unfccc,,,,,,,,,
CRI,2000,28.726194,11.049924,22.22504189,10.84240179230132,22.22504189,unfccc,10.84240179230132,unfccc,,,,,,,,,
CRI,2001,26.506956,11.284234,12.86662177,11.20198703095421,12.86662177,unfccc,11.20198703095421,unfccc,,,,,,,,,
CRI,2002,24.653046,11.883872,13.92493137,11.46450821276419,13.92493137,unfccc,11.46450821276419,unfccc,,,,,,,,,
CRI,2003,22.782723,12.467097,14.23307961,11.9016069079768,14.23307961,unfccc,11.9016069079768,unfccc,,,,,,,,,
CRI,2004,20.705343,12.843265,15.38649883,11.91660306156854,15.38649883,unfccc,11.91660306156854,unfccc,,,,,,,,,
CRI,2005,17.770991,12.362461,15.32019511,12.2091038121461,15.32019511,unfccc,12.2091038121461,unfccc,,,,,,,,,
CRI,2006,17.670495,12.577589,16.232331,12.87314158291833,16.232331,unfccc,12.87314158291833,unfccc,,,,,,,,,
CRI,2007,18.644397,13.867115,18.31355048,13.76196886198593,18.31355048,unfccc,13.76196886198593,unfccc,,,,,,,,,
CRI,2008,18.717394,14.255736,17.11324762,13.80829179825365,17.11324762,unfccc,13.80829179825365,unfccc,,,,,,,,,
CRI,2009,18.307406,14.161372,16.56025737,13.67869718887457,16.56025737,unfccc,13.67869718887457,unfccc,,,,,,,,,
CRI,2010,17.93852,14.10811,16.49396898,14.12376939194617,16.49396898,unfccc,14.12376939194617,unfccc,,,,,,,,,
CRI,2011,18.627097,14.549542,15.5047999,14.49658195196994,15.5047999,unfccc,14.49658195196994,unfccc,,,,,,,,,
CRI,2012,18.984545,14.659845,20.37968262,14.21397343520237,20.37968262,unfccc,14.21397343520237,unfccc,,,,,,,,,
CRI,2013,20.184067,15.137257,19.74094506,14.53775266116401,19.74094506,unfccc,14.53775266116401,unfccc,,,,,,,,,
CRI,2014,13.886353,15.154833,13.10580101,14.65948027029888,13.10580101,unfccc,14.65948027029888,unfccc,,,,,,,,,
CRI,2015,15.429376,14.883926,13.18022362,14.43322583081664,13.18022362,unfccc,14.43322583081664,unfccc,,,,,,,,,
CRI,2016,14.11708,15.53829,13.04058782,15.10513280674603,13.04058782,unfccc,15.10513280674603,unfccc,,,,,,,,,
CRI,2017,12.871386,15.812791,12.50943907,15.5317322760888,12.50943907,unfccc,15.5317322760888,unfccc,,,,,,,,,
CRI,2018,14.872246,16.143657,15.45131021,15.86837394379727,15.45131021,unfccc,15.86837394379727,unfccc,,,,,,,,,
CRI,2019,14.735108,16.006519,14.97778366,15.93725244657053,14.97778366,unfccc,15.93725244657053,unfccc,,,,,,,,,
CRI,2020,13.537361,14.808772,11.21569855,14.62686416174759,11.21569855,unfccc,14.62686416174759,unfccc,,,,,,,,,
CRI,2021,15.743765,17.015177,12.63370618,16.15692259217623,12.63370618,unfccc,16.15692259217623,unfccc,12.63370618,12.63370618,,,,,,,
CRI,2022,16.289623,17.561034,,,,,,,13.80713745333333,13.80713745333333,,,,,,,
CRI,2023,17.044793,18.316205,,,,,,,14.98056872666666,14.98056872666666,,,,,,,
CRI,2024,17.397087,18.668499,,,16.154,,,,16.154,16.154,,,,,,,
CRI,2025,,,,,,,,,15.3063,15.3063,,,,,,,
CRI,2026,,,,,,,,,14.52104000000008,15.20088415584414,,,,,,,
CRI,2027,,,,,,,,,13.73577999999998,15.09546831168831,,,,,,,
CRI,2028,,,,,,,,,12.9505200000001,14.99005246753245,,,,,,,
CRI,2029,,,,,,,,,12.16525999999999,14.88463662337659,,,,,,,
CRI,2030,,,,,,,,,11.38,14.77922077922078,,,,,11.38,14.77922077922078,
CRI,2031,,,,,,,,,11.11080000000004,14.59891662337662,,,,,,,
CRI,2032,,,,,,,,,10.84159999999997,14.41861246753245,,,,,,,
CRI,2033,,,,,,,,,10.57240000000002,14.23830831168829,,,,,,,
CRI,2034,,,,,,,,,10.30320000000006,14.05800415584417,,,,,,,
CRI,2035,,,,,,,,,10.034,13.8777,10.034,13.8777,,,,,
CUB,1990,49.06773200000001,61.644209,49.06760942,61.64408667709511,49.06760942,unfccc,61.64408667709511,unfccc,,,,,,,,,
CUB,1991,41.59786099999999,54.977328,41.59706473,54.9765318038315,41.59706473,unfccc,54.9765318038315,unfccc,,,,,,,,,
CUB,1992,34.765801,48.94772,34.76454174,48.94646051326417,34.76454174,unfccc,48.94646051326417,unfccc,,,,,,,,,
CUB,1993,31.046582,46.837085,31.04455014,46.83505297825413,31.04455014,unfccc,46.83505297825413,unfccc,,,,,,,,,
CUB,1994,30.499092,47.897533,30.49431009,47.89275130413284,30.49431009,unfccc,47.89275130413284,unfccc,,,,,,,,,
CUB,1995,31.637341,48.555547,31.62912919,48.54733516529943,31.62912919,unfccc,48.54733516529943,unfccc,,,,,,,,,
CUB,1996,34.722685,51.159966,34.70980301,51.1470844196251,34.70980301,unfccc,51.1470844196251,unfccc,,,,,,,,,
CUB,1997,34.739621,51.654074,34.72184336,51.63629669795407,34.72184336,unfccc,51.63629669795407,unfccc,,,,,,,,,
CUB,1998,34.588081,51.973788,34.56388725,51.94959386047261,34.56388725,unfccc,51.94959386047261,unfccc,,,,,,,,,
CUB,1999,38.021801,52.706959,37.98651882,52.67167758980544,37.98651882,unfccc,52.67167758980544,unfccc,,,,,,,,,
CUB,2000,37.034992,54.484318,36.97095001,54.42027594970192,36.97095001,unfccc,54.42027594970192,unfccc,,,,,,,,,
CUB,2001,35.704879,53.737285,35.61714587,53.64955137111946,35.61714587,unfccc,53.64955137111946,unfccc,,,,,,,,,
CUB,2002,36.782614,55.022674,36.67214403000001,54.91220427520898,36.67214403000001,unfccc,54.91220427520898,unfccc,,,,,,,,,
CUB,2003,35.860879,54.659761,35.72441799,54.523299369654,35.72441799,unfccc,54.523299369654,unfccc,,,,,,,,,
CUB,2004,34.80814,54.094465,34.64540591999999,53.93173073027751,34.64540591999999,unfccc,53.93173073027751,unfccc,,,,,,,,,
CUB,2005,33.372782,53.215895,33.17841331,53.02152635778779,33.17841331,unfccc,53.02152635778779,unfccc,,,,,,,,,
CUB,2006,33.95223799999999,54.090363,33.74715634,53.88528126540294,33.74715634,unfccc,53.88528126540294,unfccc,,,,,,,,,
CUB,2007,38.992134,60.316873,38.78266119,60.10740066513313,38.78266119,unfccc,60.10740066513313,unfccc,,,,,,,,,
CUB,2008,38.459456,59.80740400000001,38.24162017,59.58956883749815,38.24162017,unfccc,59.58956883749815,unfccc,,,,,,,,,
CUB,2009,33.799691,56.233234,33.57451056,56.00805363861569,33.57451056,unfccc,56.00805363861569,unfccc,,,,,,,,,
CUB,2010,35.019851,58.366345,34.79599524,58.14248914791398,34.79599524,unfccc,58.14248914791398,unfccc,,,,,,,,,
CUB,2011,32.653627,55.697553,32.42822644,55.47215180667303,32.42822644,unfccc,55.47215180667303,unfccc,,,,,,,,,
CUB,2012,33.27219400000001,56.962124,33.04235327,56.73228285560316,33.04235327,unfccc,56.73228285560316,unfccc,,,,,,,,,
CUB,2013,34.967749,60.140795,34.73152016,59.90456611033959,34.73152016,unfccc,59.90456611033959,unfccc,,,,,,,,,
CUB,2014,33.208105,59.257221,32.95061325,58.99972873428445,32.95061325,unfccc,58.99972873428445,unfccc,,,,,,,,,
CUB,2015,33.343386,59.646988,33.05884007,59.36244143407534,33.05884007,unfccc,59.36244143407534,unfccc,,,,,,,,,
CUB,2016,31.226176,57.939831,30.90154153,57.61519623366085,30.90154153,unfccc,57.61519623366085,unfccc,,,,,,,,,
CUB,2017,27.416709,54.841239,27.05253349,54.47706312321259,27.05253349,unfccc,54.47706312321259,unfccc,,,,,,,,,
